"","age","sex","race","country","education","relationship","internet_freq","internet_freq_everyday","gender_male","education_tertiary","relationship_yes","country_ke","country_za","country_ng","completition_minute","total_attention","att_check01","att_check02","att_check03","attention_score","multiple_attempts","order_attempt","sex_educ_exp","attention","PE01","PE02","PE03","FC02","EE01","EE02","SI01","SI02","SI03","SI04","AT01","AT02","AT03","BIU01","BIU02","BII01","BII02","BII03","sexEd_pref","sexEd_acc"
"605",19,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,0,1,14.7,3,1,1,1,"3","1","1","No",1,6,7,7,4,5,5,6,6,7,7,6,6,5,6,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"606",22,"Female","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,0,0,1,15.3,2,0,1,1,"2","1","1","No",1,6,7,6,5,7,7,4,4,3,7,7,6,6,7,7,7,7,7,"Social media (Instagram)","Acceptable"
"607",19,"Female","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,0,0,0,0,0,1,14.9,3,1,1,1,"3","1","1","Yes",1,6,5,7,5,4,4,5,5,5,5,4,3,4,7,7,7,5,4,"Social media (Facebook)","Perfectly Acceptable"
"608",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,0,1,10,2,1,0,1,"2","2","1","Yes",1,5,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,5,5,"Social media (Facebook)","Unacceptable"
"609",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,0,1,5.6,2,0,1,1,"2","2","2","Yes",1,5,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,5,5,"Social media (Facebook)","Unacceptable"
"610",19,"Female","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Sometimes",0,0,0,1,0,0,1,9.2,3,1,1,1,"3","1","1","No",1,7,7,7,5,6,5,2,1,1,1,5,4,2,6,6,5,5,5,"Social media (Facebook)","Perfectly Acceptable"
"611",19,"Male","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,0,0,1,10.6,0,0,0,0,"0","1","1","Yes",0,6,6,6,6,5,5,5,5,2,2,4,5,5,6,7,7,7,7,"Social media (Whatsapp)","Unacceptable"
"612",22,"Male","Others","Nigeria","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,0,0,1,7.6,0,0,0,0,"0","1","1","Yes",0,5,6,6,4,5,4,3,2,2,5,2,2,4,4,6,5,5,4,"Social media (Facebook)","Perfectly Acceptable"
"613",20,"Female","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,0,0,1,32.2,3,1,1,1,"3","1","1","No",1,7,7,7,5,6,6,4,5,5,5,7,7,6,7,7,7,7,6,"A public dedicated website","Acceptable"
"614",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,20.9,3,1,1,1,"3","1","1","Yes",1,5,6,5,5,4,4,4,4,4,4,5,5,4,5,5,5,5,5,"A public dedicated website","Acceptable"
"615",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,11,3,1,1,1,"3","1","1","Yes",1,7,6,6,5,5,6,2,3,3,4,5,5,5,5,5,5,5,4,"A public dedicated website","Acceptable"
"616",21,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,0,0,1,8,3,1,1,1,"3","2","1","No",1,7,7,7,6,7,7,4,4,4,4,5,5,5,5,5,5,5,5,"Social media (Facebook)","Perfectly Acceptable"
"617",23,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,0,1,4.5,0,0,0,0,"0","2","2","Yes",0,2,4,4,7,6,6,7,4,2,2,7,2,2,5,4,7,6,3,"Mass Media (TV, Radio)","Slightly acceptable"
"618",18,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,14,0,0,0,0,"0","1","1","No",0,5,5,5,5,7,5,5,5,2,5,4,4,5,6,6,6,6,6,"A public dedicated website","Perfectly Acceptable"
"619",18,"Female","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,0,0,1,17.2,3,1,1,1,"3","1","1","No",1,6,6,6,4,5,3,3,4,3,5,6,4,4,4,4,5,4,3,"Social media (Facebook)","Perfectly Acceptable"
"620",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,9.1,1,0,0,1,"1","1","1","Yes",0,5,5,5,5,3,4,5,5,5,4,3,4,5,5,4,4,4,4,"Mass Media (TV, Radio)","Acceptable"
"621",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,0,1,13.3,1,0,0,1,"1","1","1","No",0,7,6,5,5,4,3,3,2,2,2,5,7,4,6,5,6,7,7,"Social media (Facebook)","Perfectly Acceptable"
"622",22,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,0,1,18.2,3,1,1,1,"3","1","1","No",1,5,5,6,5,6,5,5,4,4,5,5,5,5,5,5,5,5,5,"Social media (Facebook)","Acceptable"
"623",19,"Male","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,0,0,1,15.1,0,0,0,0,"0","1","1","Yes",0,6,5,5,6,5,3,3,1,2,1,4,3,1,6,7,7,6,5,"Social media (Facebook)","Perfectly Acceptable"
"624",24,"Female","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,0,0,1,8.5,0,0,0,0,"0","1","1","Yes",0,6,5,4,5,4,4,3,5,3,4,4,2,4,4,5,4,5,4,"Social media (Facebook)","Perfectly Acceptable"
"625",19,"Male","Others","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,0,1,19.1,3,1,1,1,"3","2","1","No",1,5,5,5,5,4,5,4,4,4,4,5,5,4,7,7,7,7,7,"Social media (Whatsapp)","Acceptable"
"626",18,"Female","Others","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,12.9,3,1,1,1,"3","1","1","No",1,5,5,5,4,4,4,3,3,3,1,5,4,4,3,4,4,4,4,"Social media (Facebook)",NA
"627",22,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,15.6,1,1,0,0,"1","1","1","Yes",0,6,6,6,6,5,5,3,3,3,3,3,3,3,5,6,5,6,5,"Social media (Facebook)","Perfectly Acceptable"
"628",21,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,0,1,12.3,2,1,0,1,"2","1","1","Yes",1,5,5,5,3,5,7,1,2,2,2,2,2,1,4,6,7,6,6,"Social media (Facebook)","Neutral"
"629",18,"Female","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,0,0,1,18.5,3,1,1,1,"3","1","1","No",1,5,5,5,3,4,3,5,5,4,5,5,4,3,4,4,4,4,4,NA,"Neutral"
"630",19,"Female","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Sometimes",0,0,0,1,0,0,1,13.7,3,1,1,1,"3","1","1","Yes",1,6,6,6,5,4,4,3,3,4,5,5,5,4,5,5,5,5,6,"Social media (Facebook)","Perfectly Acceptable"
"631",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,0,0,1,21.2,3,1,1,1,"3","1","1","No",1,5,4,5,3,4,3,4,3,2,2,4,5,4,7,3,4,4,3,"Social media (Facebook)","Slightly acceptable"
"632",18,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,11.2,3,1,1,1,"3","1","1","Yes",1,6,6,6,5,4,4,3,4,2,2,5,5,5,6,6,6,6,6,"Social media (Facebook)","Perfectly Acceptable"
"633",18,"Female","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,0,0,1,15.5,1,0,0,1,"1","1","1","Yes",0,7,7,7,7,7,7,5,5,3,5,5,4,4,7,7,7,7,7,"Social media (Facebook)","Acceptable"
"634",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,9.2,3,1,1,1,"3","1","1","Yes",1,6,6,6,6,6,6,6,5,6,6,5,4,4,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"635",20,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,15.5,1,0,0,1,"1","1","1","No",0,7,7,7,7,7,7,4,4,2,4,7,7,6,5,6,5,5,7,"Social media (Facebook)","Perfectly Acceptable"
"636",20,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,0,0,1,14.9,2,0,1,1,"2","1","1","No",1,7,7,7,4,5,5,1,1,3,4,5,5,5,5,5,4,4,4,"Social media (Facebook)","Acceptable"
"637",23,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,0,1,5.6,1,0,0,1,"1","1","1","Yes",0,7,7,6,6,7,6,1,4,1,2,1,1,1,6,6,6,4,6,"Social media (Facebook)","Perfectly Acceptable"
"638",22,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,0,0,1,15.7,3,1,1,1,"3","1","1","No",1,5,5,5,5,5,5,4,5,4,3,3,3,4,5,5,5,5,6,"Social media (Facebook)","Acceptable"
"639",19,"Female","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,0,0,1,26.5,3,1,1,1,"3","1","1","No",1,7,7,6,3,5,4,3,3,4,6,5,1,2,6,5,5,5,4,"Social media (Whatsapp)","Slightly acceptable"
"640",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,5.5,1,1,0,0,"1","1","1","Yes",0,5,5,7,7,7,6,1,3,2,3,1,1,2,7,5,7,5,6,"Social media (Facebook)","Perfectly Acceptable"
"641",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,0,0,1,14.6,3,1,1,1,"3","1","1","Yes",1,3,3,3,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,"Social media (Facebook)","Acceptable"
"642",18,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,8.7,3,1,1,1,"3","1","1","Yes",1,6,5,5,5,5,5,4,5,4,5,5,5,5,5,5,6,6,6,"Social media (Facebook)","Acceptable"
"643",22,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,10.1,3,1,1,1,"3","1","1","Yes",1,5,6,6,5,7,7,5,6,7,7,7,6,5,7,6,6,6,6,"A public dedicated website","Neutral"
"644",18,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,0,0,1,9.4,3,1,1,1,"3","1","1","Yes",1,7,7,7,5,5,5,3,4,3,4,5,4,3,5,5,5,5,6,"Social media (Facebook)","Perfectly Acceptable"
"645",20,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,0,0,1,11.5,3,1,1,1,"3","1","1","Yes",1,6,6,6,4,5,5,4,4,3,4,4,4,4,4,4,4,4,4,"Social media (Whatsapp)","Perfectly Acceptable"
"646",20,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,12.3,3,1,1,1,"3","1","1","Yes",1,5,6,5,5,5,3,3,3,3,3,5,5,6,5,5,5,5,5,"Social media (Facebook)","Acceptable"
"647",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,0,1,10.4,3,1,1,1,"3","1","1","No",1,5,6,6,3,4,4,4,4,3,3,5,5,4,4,5,4,4,4,"Mass Media (TV, Radio)","Slightly acceptable"
"648",19,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,0,1,10.8,3,1,1,1,"3","1","1","Yes",1,6,6,6,5,6,6,4,5,3,4,5,5,4,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"649",20,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,0,0,1,13.4,0,0,0,0,"0","1","1","Yes",0,4,4,5,5,5,5,3,3,3,3,3,3,3,2,1,7,6,5,NA,"Unacceptable"
"650",20,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,0,0,1,8,3,1,1,1,"3","1","1","No",1,6,6,5,5,5,6,5,5,5,6,5,5,5,5,6,6,6,5,"A public dedicated website","Acceptable"
"651",22,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,0,0,1,9.4,3,1,1,1,"3","1","1","Yes",1,7,7,7,5,5,5,3,4,2,3,5,5,4,5,5,5,5,5,"Social media (Instagram)","Perfectly Acceptable"
"652",21,"Female","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,0,0,0,0,0,1,22.3,0,0,0,0,"0","1","1","No",0,1,1,1,3,5,5,3,4,3,3,4,4,7,3,3,5,5,5,NA,"Unacceptable"
"653",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,0,0,1,11.4,3,1,1,1,"3","1","1","Yes",1,4,4,3,5,5,4,3,3,3,3,5,5,4,4,5,5,5,5,"Social media (Facebook)","Slightly Unacceptable"
"654",20,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,0,1,8.9,1,0,0,1,"1","1","1","Yes",0,5,5,3,6,7,7,1,2,4,3,4,3,3,7,6,6,5,5,"A public dedicated website","Acceptable"
"655",18,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,0,0,1,10.8,2,1,0,1,"2","1","1","No",1,6,6,6,5,6,5,4,5,4,5,5,5,5,5,5,5,5,5,"Social media (Facebook)","Acceptable"
"656",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,0,1,19.9,3,1,1,1,"3","1","1","No",1,5,7,5,5,4,5,5,3,5,5,6,5,6,4,5,6,6,6,"Social media (Facebook)","Acceptable"
"657",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,0,1,8.8,3,1,1,1,"3","1","1","No",1,5,5,5,3,3,3,3,3,2,4,5,5,4,3,5,4,5,3,"Social media (Twitter)","Neutral"
"658",18,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,0,1,12.1,1,0,0,1,"1","1","1","Yes",0,7,7,7,7,7,7,1,1,1,5,1,1,1,7,7,7,7,7,"A public dedicated website","Perfectly Acceptable"
"659",24,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,0,1,9.1,3,1,1,1,"3","1","1","Yes",1,6,5,5,3,5,5,5,4,4,5,5,5,5,5,5,5,3,3,"Social media (Facebook)","Acceptable"
"660",19,"Male","Black/African","Nigeria","< Tertiary","Not married: in a relationship ","Everyday",1,1,0,1,0,0,1,5.7,1,1,0,0,"1","1","1","Yes",0,7,5,7,7,6,5,6,4,4,3,2,3,7,6,5,5,7,4,"Social media (Whatsapp)","Perfectly Acceptable"
"661",19,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Occasionally/Rarely",0,1,1,0,0,0,1,8.4,3,1,1,1,"3","1","1","No",1,5,5,5,5,5,5,5,5,5,5,3,5,4,4,5,5,5,5,NA,"Acceptable"
"662",24,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,0,1,6.3,0,0,0,0,"0","1","1","No",0,5,7,5,7,7,4,3,2,4,5,2,7,1,6,6,6,7,4,"Social media (Facebook)","Acceptable"
"663",23,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,0,1,10.7,1,1,0,0,"1","2","1","Yes",0,6,6,6,5,7,7,2,4,3,2,3,2,5,6,6,3,6,5,"Social media (Whatsapp)","Acceptable"
"664",23,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,1,1,1,0,0,1,6.2,2,1,0,1,"2","2","2","Yes",1,7,6,5,5,5,6,2,3,1,2,2,3,2,6,6,5,7,7,"Social media (Whatsapp)","Acceptable"
"665",20,"Female","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,0,0,1,14.5,3,1,1,1,"3","2","1","No",1,7,7,7,4,4,4,7,7,7,7,5,5,5,4,4,4,4,4,"Social media (Whatsapp)","Perfectly Acceptable"
"666",24,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,0,0,1,18.9,3,1,1,1,"3","2","2","Yes",1,5,5,5,6,6,6,4,4,4,5,5,5,4,5,5,5,5,5,"Social media (Facebook)","Acceptable"
"667",19,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,0,1,0,0,0,1,13.7,3,1,1,1,"3","1","1","No",1,5,5,5,4,5,4,3,3,3,4,5,4,4,5,5,6,5,5,"Social media (Facebook)","Acceptable"
"668",24,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: not in relationship","Sometimes",0,1,1,0,0,0,1,6.4,2,0,1,1,"2","1","1","Yes",1,5,5,5,4,5,4,3,2,4,3,2,2,3,5,3,6,6,5,"Social media (Instagram)","Slightly acceptable"
"669",20,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,7.4,3,1,1,1,"3","1","1","No",1,7,7,6,5,5,5,3,2,2,3,6,5,5,7,7,7,7,5,"Social media (Facebook)","Acceptable"
"670",22,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,0,1,5.6,0,0,0,0,"0","1","1","Yes",0,4,6,4,5,4,4,5,4,3,4,1,4,4,6,6,4,5,5,"A public dedicated website","Slightly acceptable"
"671",20,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,18.6,3,1,1,1,"3","1","1","Yes",1,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,5,5,NA,"Slightly acceptable"
"672",18,"Male","Black/African","Nigeria","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,0,1,7.8,3,1,1,1,"3","2","1","Yes",1,6,6,6,5,7,6,6,6,6,6,5,5,5,6,6,6,6,6,"Social media (Whatsapp)","Acceptable"
"673",18,"Male","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,0,1,12.9,1,0,0,1,"1","2","2","Yes",0,5,5,5,5,5,5,4,2,3,3,3,2,3,4,4,5,5,5,"Social media (Facebook)","Acceptable"
"674",22,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,12.8,3,1,1,1,"3","1","1","Yes",1,6,6,7,6,7,7,6,6,4,4,7,6,6,7,7,7,7,7,"Social media (Facebook)","Perfectly Acceptable"
"675",18,"Female","Black/African","Nigeria","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,0,1,13.4,3,1,1,1,"3","1","1","Yes",1,6,6,6,6,6,5,7,7,7,6,6,7,5,7,7,7,7,7,"Social media (Facebook)","Acceptable"
"676",22,"Male","Black/African","South Africa","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,0,1,0,12.8,1,0,0,1,"1","1","1","Yes",0,6,4,6,5,3,3,4,7,5,5,6,4,4,7,5,7,7,7,"Social media (Twitter)","Acceptable"
"677",24,"Female","Black/African","South Africa","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,1,0,11.8,2,1,0,1,"2","1","1","Yes",1,6,6,6,5,6,7,6,6,6,5,4,4,6,5,4,5,6,6,"A public dedicated website","Neutral"
"678",24,"Male","Black/African","South Africa","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,1,0,12.6,1,1,0,0,"1","1","1","Yes",0,5,5,5,6,4,4,5,3,3,2,6,6,2,5,5,6,6,6,"Social media (Whatsapp)","Acceptable"
"679",18,"Female","Black/African","South Africa","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,0,1,0,12.3,3,1,1,1,"3","1","1","No",1,7,7,7,7,7,7,4,7,7,7,7,7,3,7,7,4,4,4,"Social media (Facebook)","Perfectly Acceptable"
"680",22,"Male","Others","South Africa","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,1,0,9.3,0,0,0,0,"0","1","1","No",0,6,6,7,7,7,6,2,6,6,1,6,6,6,5,5,6,5,5,"Social media (Whatsapp)","Perfectly Acceptable"
"681",18,"Female","Black/African","South Africa","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,0,1,0,10.4,3,1,1,1,"3","1","1","Yes",1,7,5,5,5,4,4,1,1,1,1,4,3,3,3,7,7,4,4,"Mass Media (TV, Radio)",NA
"682",19,"Female","Black/African","South Africa","< Tertiary","Not married: not in relationship","Sometimes",0,0,0,0,0,1,0,19,1,0,0,1,"1","1","1","No",0,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,4,NA,"Acceptable"
"683",21,"Female","Black/African","South Africa","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,1,0,7.7,0,0,0,0,"0","1","1","Yes",0,7,7,7,7,7,7,5,5,5,5,5,5,5,7,7,7,7,7,"Mass Media (TV, Radio)","Perfectly Acceptable"
"684",18,"Female","Black/African","South Africa","< Tertiary","Not married: not in relationship","Sometimes",0,0,0,0,0,1,0,12.5,3,1,1,1,"3","1","1","No",1,6,5,5,5,5,4,1,3,1,1,5,7,3,5,5,6,6,7,"Social media (Twitter)","Acceptable"
"685",22,"Female","Black/African","South Africa","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,1,0,17.8,3,1,1,1,"3","1","1","Yes",1,7,7,7,7,7,7,4,7,6,6,7,5,7,7,7,7,7,7,"Social media (Whatsapp)","Perfectly Acceptable"
"686",23,"Female","Black/African","South Africa","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,0,1,0,16,1,0,0,1,"1","1","1","Yes",0,6,6,6,5,5,4,5,3,5,5,5,5,5,5,5,6,5,5,"Social media (Whatsapp)","Acceptable"
"687",18,"Male","Black/African","South Africa","< Tertiary","Not married: in a relationship ","Sometimes",0,1,0,1,0,1,0,11.9,3,1,1,1,"3","1","1","No",1,5,5,6,4,6,6,5,5,5,5,5,5,5,7,7,7,7,7,"Social media (Facebook)","Acceptable"
"688",18,"Male","Black/African","South Africa","Tertiary/Higher","Not married: in a relationship ","Everyday",1,1,1,1,0,1,0,12.1,0,0,0,0,"0","1","1","Yes",0,7,5,7,7,7,7,1,1,1,1,1,1,1,6,6,7,7,7,"Social media (Whatsapp)","Slightly acceptable"
"689",24,"Male","Black/African","South Africa","< Tertiary","Not married: not in relationship","Everyday",1,1,0,0,0,1,0,17.5,3,1,1,1,"3","1","1","No",1,2,3,4,1,4,2,1,1,1,1,1,4,3,1,1,4,4,4,"Mass Media (TV, Radio)","Neutral"
"690",20,"Female","Black/African","South Africa","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,0,1,0,10.6,0,0,0,0,"0","1","1","Yes",0,7,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,"Mass Media (TV, Radio)","Acceptable"
"691",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,1,0,0,23.5,3,1,1,1,"3","1","1","No",1,4,4,4,4,5,4,4,4,3,4,4,3,3,5,5,5,4,5,"A public dedicated website","Acceptable"
"692",23,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Everyday",1,0,1,1,1,0,0,26,3,1,1,1,"3","1","1","No",1,6,6,6,4,4,5,4,4,5,5,5,5,5,5,5,5,4,4,"Social media (Facebook)","Acceptable"
"693",20,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,5.6,0,0,0,0,"0","1","1","Yes",0,5,5,4,3,4,1,1,7,3,7,3,4,5,6,6,4,4,3,"Social media (Instagram)","Perfectly Acceptable"
"694",22,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Occasionally/Rarely",0,0,1,1,1,0,0,6.3,0,0,0,0,"0","1","1","Yes",0,4,4,4,4,5,5,4,4,3,4,3,4,3,5,5,4,4,5,"A public dedicated website","Slightly acceptable"
"695",20,"Female","Others","South Africa","Tertiary/Higher","Married/Living with Partner","Everyday",1,0,1,1,0,1,0,7.4,3,1,1,1,"3","1","1","Yes",1,7,7,7,7,7,7,7,7,7,7,7,5,5,7,7,7,7,7,"Mass Media (TV, Radio)","Perfectly Acceptable"
"696",24,"Female","Black/African","Kenya","Tertiary/Higher","Not married: in a relationship ","Sometimes",0,0,1,1,1,0,0,16.3,1,0,0,1,"1","1","1","Yes",0,5,5,6,4,5,4,3,3,3,5,5,5,5,5,5,5,5,5,"Mass Media (TV, Radio)","Neutral"
"697",19,"Male","Black/African","Kenya","< Tertiary","Not married: not in relationship","Sometimes",0,1,0,0,1,0,0,30.4,3,1,1,1,"3","1","1","No",1,4,5,4,4,6,3,5,5,4,5,5,5,4,4,4,4,4,4,"A public dedicated website","Acceptable"
"698",22,"Male","Black/African","Kenya","Tertiary/Higher","Not married: not in relationship","Everyday",1,1,1,0,1,0,0,10.4,0,0,0,0,"0","1","1","Yes",0,7,7,7,7,7,7,4,3,5,5,5,5,5,5,5,6,5,5,"Mass Media (TV, Radio)","Acceptable"
"699",18,"Female","Black/African","South Africa","< Tertiary","Not married: in a relationship ","Everyday",1,0,0,1,0,1,0,10.8,2,0,1,1,"2","1","1","No",1,6,6,7,6,7,7,1,1,1,1,4,6,5,7,6,6,6,6,"Social media (Facebook)","Perfectly Acceptable"
"700",18,"Female","Black/African","South Africa","< Tertiary","Not married: not in relationship","Everyday",1,0,0,0,0,1,0,10.5,3,1,1,1,"3","1","1","Yes",1,7,7,7,6,5,5,5,5,2,5,5,5,3,5,5,5,5,5,"A public dedicated website","Acceptable"
"701",20,"Female","Black/African","South Africa","Tertiary/Higher","Not married: not in relationship","Everyday",1,0,1,0,0,1,0,17.7,1,0,0,1,"1","1","1","Yes",0,6,5,6,5,5,4,2,2,5,6,7,5,5,5,5,5,4,4,"Social media (Whatsapp)","Neutral"
